9.436837030639169677e-02,-2.852079978831169038e-01
-4.122882753039738141e-02,9.583344389549057485e-02
-3.541112789247752302e-02,3.583797221912376485e-01
-6.036104237361150648e-01,-6.348463736103611144e-01
1.547973478283569126e-01,2.787358594612402429e-01
6.271278541291466779e-02,1.472052446681739735e-01
-7.378226547764655807e-01,-5.700809126762327317e-01
1.165324191080690241e-01,4.196432294008473063e-01
-1.712832888921759500e-01,-2.411138762591527041e-01
1.323831301528470838e-01,3.548315237827186497e-01
-2.988661714155520510e-01,-3.343135352965010965e-01
-3.152270419731483808e-01,-2.823785655933063188e-01
1.757821171713024322e-01,-6.270361831126428087e-02
2.407757578132361242e-01,3.164113870203019152e-01
-1.534414467098354218e-01,-2.009922060934970500e-01
7.300610963036505696e-01,7.302138325694786936e-01
1.982335389997835207e-01,5.643813174692362267e-02
8.800092411805937598e-02,1.742351132273532721e-02
8.877031652143330120e-02,3.214026544194402701e-01
3.075050382876319821e-01,8.282127831570940124e-02
-1.823401361350408811e-02,-2.383413752088484883e-01
6.604128066351179216e-01,7.857112730145453527e-01
3.166572246492181386e-01,2.680942389582840479e-01
3.935457409613332680e-03,1.233104996136816234e-01
-4.413983565918218610e-01,-6.242302879006393912e-01
1.082759271829380365e+00,2.106722407062610047e-01
5.815897378037298004e-01,6.459079027375694282e-02
7.563997708015570698e-01,-2.272678082277793110e-01
9.516945279636711552e-01,2.391711380701423972e-01
1.807562552768482433e+00,-2.776342865380508340e-01
1.335087965245285835e+00,-2.061303577702880696e-01
6.437634663367852728e-01,1.385034272842316505e-01
8.200268189954462716e-01,6.976484851897508943e-02
1.235630359407537959e+00,-1.908152825857550305e-01
9.952400506937274516e-01,2.592118091560742243e-01
1.158427687012793861e+00,-5.785994582477019255e-02
1.139168367631036682e+00,-9.526693298226150686e-02
8.677167582750743291e-01,-2.052867236384389449e-01
9.352283539616854657e-01,4.641059123568254396e-02
7.797511403376996553e-01,-8.210969901265251225e-02
1.556099556659938266e+00,8.050184149308006742e-02
9.081683620274833002e-01,-2.146853216935087072e-01
1.052321924969553901e+00,-3.614634848313856563e-02
5.287998628859076344e-01,-4.231563353689653251e-02
1.159505113647470331e+00,3.238709084602396926e-01
8.411614391737273211e-01,-1.611825189511065237e-01
1.333794114066117587e+00,-4.453578876818313492e-02
1.005098504374347224e+00,-5.682663271998247140e-02
7.753351701042038302e-01,-1.752322366470907000e-01
1.311421653740953319e+00,-3.217068299512865215e-02
1.096152241140040617e+00,1.048106140080278526e-01
1.314942580167175912e+00,1.126417613503831183e-01
1.024331152001484835e+00,3.281510606202107661e-01
1.338681259664918244e+00,-3.795692368272823164e-02
1.097467349078371512e+00,1.713333903637463962e-01
4.893840411868654039e-01,-1.725372668957996514e-01
1.124627810832613983e+00,3.535341512670100994e-01
1.137602976531291832e+00,1.350023871443766510e-01
3.227560762754360102e-01,6.167695610862539840e-02
8.389847528785142616e-01,5.959322280986129733e-03
1.695442105898358420e+00,4.125176225078708292e-02
6.970187977981674443e-01,-2.554942281550529048e-01
1.241718556026462972e+00,-6.880685436624804641e-02
1.192878231689268542e+00,-1.357850212906386300e-01
7.384614210232163245e-01,1.481853178212562683e-01
1.195467953029144770e+00,4.612416011198362809e-02
6.720686296252265102e-01,7.732361985658588177e-02
1.338994790083341213e+00,-2.377742868028666356e-01
1.205440405950223282e+00,5.300159607423664265e-02
9.548779395106233858e-01,-7.591932000828899296e-02
1.277479301494041763e+00,1.620841699424173110e-01
1.183108399700750768e+00,1.377963943873695141e-01
6.548122069790989208e-01,-3.914889170831625798e-01
7.126451203356358732e-01,2.424120556054529807e-01
-1.413673647686315427e-01,2.591991565011622090e-01
7.857701424891980757e-01,1.791855754703588766e-01
7.437280776390164938e-01,6.619366938314177884e-03
7.168662064209385676e-01,7.168065824286104157e-03
1.150014377344901195e+00,-3.700556665351175528e-02
1.003358278843874629e+00,-6.025820748607939314e-02
1.043608862253098346e+00,-2.201534115316865492e-01
8.262518089876855765e-01,-1.259416199009710975e-02
1.100113707571153343e+00,3.554304785059687055e-01
9.546827440358001127e-01,-2.242185223550220013e-02
1.222458463742915225e+00,7.456421377524014016e-02
8.956158643723378665e-01,6.047388621151569138e-02
8.304962237817355986e-01,6.897340331171113170e-02
1.088695644763763015e+00,-2.134960012778130134e-01
1.029033287887581860e+00,-2.224591229280983296e-01
1.259163568875008465e+00,3.073780296751885133e-01
1.156189864539152179e+00,1.057278951739235306e-01
1.075250963752508726e+00,1.924625219704947932e-02
8.670390208338534244e-01,2.520870075299573299e-01
1.170718169181061308e+00,-1.079242657816564116e-01
1.165691846508505103e+00,1.179026178748397019e-02
1.254908741631929781e+00,3.403126080641955542e-01
9.833048690984169671e-01,-2.070868081684319462e-01
8.705597212013214126e-01,-4.938757169402614028e-02
1.038533051867838841e+00,1.329686742140697153e-01
1.171925006813530068e+00,1.513772635617869344e-01
7.996189672369109491e-01,1.894665357054788613e-01
7.812281278521092664e-01,-4.667567431154154844e-01
5.291010469369271663e-01,2.317949694903545799e-01
7.237613338878797764e-01,1.078035356097061387e-01
7.978942910985087344e-01,1.787323286656990473e-01
1.179229452632185371e+00,4.960717195239362082e-02
9.698310564744528905e-01,2.405169157178110861e-01
1.469894787612449738e+00,1.759039329137884189e-01
8.793367064194147487e-01,-1.800824603109064947e-01
2.589180092041303838e-01,9.371010316051853195e-01
2.962128721126162101e-01,1.015901032692426265e+00
3.012568183132601773e-01,1.271172396575280139e+00
-7.690667123084124479e-02,8.125952625977029831e-01
-2.112151019249120659e-02,1.106603687840024719e+00
5.337998735819636797e-01,1.015592564983485602e+00
3.123064339315306803e-01,1.230736278996357846e+00
-3.378339520688941611e-01,1.566822052283723510e+00
-2.229851670189659241e-01,1.220621348834129982e+00
9.884110970655092532e-02,1.351924502880747170e+00
1.628366427409408401e-01,1.303109245880459399e+00
4.145672087763481173e-01,1.174938225452346607e+00
3.042511490532907592e-01,6.521038534453305058e-01
3.361872799695475589e-01,8.072449233471327146e-01
-2.388631189550246281e-01,5.396846312918119892e-01
-1.213744393181421938e-01,1.151093835156779877e+00
-1.439590384575009097e-01,8.647330357444562576e-01
2.191592206102696561e-02,1.193620130827712345e+00
-4.057131971674096116e-01,1.038382588172547472e+00
-1.819745204302602448e-01,9.413027687534775145e-01
-4.123025327067428858e-01,5.408994569029555999e-01
-4.351352055921381412e-02,1.293726018404454337e+00
-1.985943864366699618e-01,1.309463047637393851e+00
8.661870522948991735e-02,1.173522263603474558e+00
1.190315297210211010e-01,1.043131535366316420e+00
-1.530615465552215282e-01,9.878309555675003351e-01
-2.185932564538776157e-01,7.910438770661796237e-01
7.987134547519618433e-02,1.259843532648439624e+00
-1.798416229960786428e-02,1.076372070988305119e+00
2.661136019637282135e-02,1.198826619736916177e+00
2.861469104283718701e-01,1.130045809320693984e+00
1.238327940623846074e-01,1.271429329496409633e+00
-5.125720434451070950e-01,7.726917396940395921e-01
3.967928057793204122e-01,1.356930039843486702e+00
-2.160219884034787763e-03,1.092825945387565278e+00
-6.444661183834459184e-01,3.897431141477641914e-01
3.399636290002697181e-02,1.083393660006384485e+00
-1.133126413957593892e-01,9.012813119104543524e-01
1.294452890372304876e-01,9.774273645048843218e-01
2.070433500225308532e-01,7.642321731034941168e-01
-1.076103879483171072e-01,8.599721521247997158e-01
1.574165962174619848e-01,1.374281797690001028e+00
-3.125042928545306298e-01,1.252117954899234054e+00
-1.552873552413429614e-01,7.421441112410548380e-01
6.311557256422362094e-02,7.453305887615284675e-01
-5.873885513530031910e-02,1.008875664762778568e+00
-1.773157407617736714e-01,9.262076047173346538e-01
4.662785256498852560e-01,7.725128023279012046e-01
1.127416664544269864e-01,1.313207835975735760e+00
-3.324039846083920446e-01,8.635576660511539160e-01
3.382428554561540679e-01,1.158153898211579547e+00
-7.845093721993319502e-02,1.175870933417193953e+00
-8.133034214282602870e-03,7.252639171467862855e-01
8.625129031630519860e-02,9.182318099090042152e-01
-5.508368850359162544e-02,1.176582832149186242e+00
1.201056616354941597e-01,9.323015225002484474e-01
4.464129435707200888e-02,1.479418957772415943e+00
-1.735041322506309935e-01,7.583579247378041677e-01
1.255194583294539645e-01,7.357382625763517758e-01
-2.195140807631550950e-01,6.678484487914679857e-01
-4.129666972714143292e-01,1.148284824035198159e+00
2.542343372090187792e-01,1.056674230084717836e+00
1.600814294524740000e-01,9.306299278505555383e-01
1.583280711887229408e-01,8.824520160383979572e-01
-9.839795682392946108e-02,9.131799043625590251e-01
2.162439201355881857e-01,1.370284329726911832e+00
-1.437873900593410470e-01,6.768443790034686103e-01
-6.819697513084257978e-02,1.222006252166168760e+00
-6.720863384856126665e-03,7.889410118746502665e-01
-2.271091555430060360e-01,5.483558158844625829e-01
-1.468296872105033235e-01,6.301231554751037800e-01
1.325977159481593892e-01,1.047714790785837735e+00
-1.683953103863422007e-01,1.258354613307752112e+00
5.864498478172579243e-02,1.258616920121914173e+00
-1.903114357512805666e-01,1.159735887369959029e+00
-3.763024096594846934e-03,1.368148797308334164e+00
-3.158783031098930799e-02,9.840657309548824783e-01
-2.050453353517824873e-01,1.243052300044217073e+00
3.123792499109194210e-01,9.395136231866940690e-01
3.966753270666039111e-01,1.091008357966799958e+00
-1.946307243070794502e-01,1.181298766955718005e+00
-5.342787352250188970e-02,1.077880645361662504e+00
-4.018638480441347194e-01,8.512528463660845590e-01
-1.579626379658250201e-01,1.121198946845854305e+00
2.970388458207453564e-01,1.052799580584520500e+00
1.368273785193790393e-01,9.226007978023516021e-01
4.837617085031219177e-02,9.464701599083016337e-01
-5.022712582711977986e-03,1.078809425966463564e+00
8.119960658555114286e-02,8.897412427845808880e-01
4.495592714065662632e-01,8.197615726644544853e-01
1.796737939171148546e-01,6.758569881265396040e-01
-4.745494343995487752e-01,1.141769485201542533e+00
5.984742775622739486e-02,1.071413120972748212e+00
-1.053275111904622696e-01,1.174088538470126952e+00
-2.327304678717325437e-01,1.303610784602409867e+00
2.084459659332574266e-01,8.221833168547593163e-01
-1.963340815067636802e-01,1.289897915641913695e+00
-2.410877267481527364e-01,7.844107369009869490e-01
-1.352904248037465895e-01,1.159247886884997580e+00
1.027946592698342071e-01,1.132699744300983191e+00
1.590328407245037434e-01,9.734969500490079364e-01
-1.326240521686714302e-01,8.827182683734637880e-01
-1.920926399948597596e-01,3.662861185071945025e-01
5.884636044911710495e-02,8.551722447782214021e-01
-4.227833078225537999e-01,1.537352305817492937e+00
-5.197736843265134965e-01,1.072655351434696591e+00
4.066406719204386511e-02,1.088947438529182410e+00
4.269304079541536012e-01,9.847831834593022693e-01
5.183878509119482780e-02,1.337850272486900582e+00
-4.108099237742711685e-01,1.070139755504651013e+00
-3.407850707911377897e-01,1.003246141659738244e+00
-1.757997096784508217e-03,6.949996521734659316e-01
2.453630885433451536e-01,1.031210449327327749e+00
-2.415552734581152550e-01,6.361427654482842975e-01
